model,type,review
S15,内置程序,手机音量调小的情况下，唤不醒语音助手
S15,内置程序,我的没问题  就是前两天电池耗电有点快  过两三天后恢复正常  其他跟2.0差不多  还有就是个别应用有一点小bug  不过影响使用  别人的不知道
S15,性能赛道,橘子系统3.0第一批公测错过了现在还能再给推送吗[face:006:0]很想快速体验橘子系统3，真的很喜欢蓝厂！！！！
S15,续航赛道,哎呀，不充钱玩不了多长时间
S15,内置程序,能否支持专属语音唤醒
S15,性能赛道,好友位能不能快点扩容啊啊啊啊啊！我才八个真的不够用，申请了好多次也不给我扩
S15,内置程序,如何取消文件式的的传送？
S15,内置程序,怎么调整不了字体大小
S15,性能赛道,收消息有延迟
S15,内置程序,建议把消息通知折叠和不折叠可以分开，还有就是如果消息看完了通知栏的消息还在，希望优化
S15,续航赛道,耗电太快，有些软件我都没打开，就成高耗能了
S15,内置程序,我想问问有男声翻译吗？
S15,内置程序,验证码在键盘显示不了
S15,性能赛道,网络卡顿，触摸不流畅
S15,内置程序,和vivo平板连接后再断开，通话时扬声器不能用了，免提不了，只能重启手机。连接时媒体音量转至手机，手机没声音。
S15,性能赛道,玩传奇游戏时卡死，进入游戏3－4秒钟就卡死，然后闪退，用vivoS1手机玩的时候没有问体 游戏是07072手游平台的，冰雪单职业传奇
S15,性能赛道,催推送，能快一点嘛？
S15,内置程序,为什么相册里的照片会自动美化?相机没有开滤镜，相册里边的照片会自动暖色，根本不是原来的色调真服了，但是发到平台上又是原来的色调。
S15,内置程序,网页版可以收到的邮件，手机里收不到，手机版现在已经不能收到邮件了，不管什么邮件都收不到
S15,内置程序,为什么注册收不到短信?
S15,内置程序,建议，设置一个“锁屏后禁止增减音量”或“锁屏后禁止修改静音或振铃模式”防止被别人拿了手机在没有密码的情况下就轻松设置静音
S15,内置程序,游戏时长没了
S15,内置程序,imei码：*** 1、问题现象及复现步骤：使用广东农信闪屏，按照知识库手机闪屏排查无效 2、问题出现次数：必现 3、第三方应用名称：广东农信 4、第三方应用版本号：4.3.7 5、应用下载途径：应用商店/其它途径（提供下载链接或APK安装包）：应用商店 7、第三方应用是否属于游戏类：(“是”则需填写以下三个小项) 1.游戏账号（无需密码） 2.游戏区服（不分区服可不提供）:xx区 3.出现异常时使用的网络：WiFi/数据网络（注明是哪家运营商）8、系统版本号：pd2203-a-12.0.16.9.w10.v000l1 9、问题录屏/截图/文件是否提供（已和Log一起上传、单独提供则添加到附件）10、Log提取码11、服务码(没有就不填写) 12、抓Log时问题出现时间点(精确到分)13、是否有承诺回复（承诺回复需备注回复时间）：
S15,内置程序,不喜欢此软件，没有意思，不想看
S15,发热赛道,手机发烫，，，，，，
S15,内置程序,步数：为什么要锁屏才显示？不能在小窗口小组件显示？ 通话时，电话图标总在最上最顶部显示，还滑动不了，影响屏幕操作，烦。 天气组件：太差，湿度不能显示  总体感觉系统人性化较差，机主自主掌控感弱。
S15,内置程序,旁边的音量设置总是弹出来
S15,性能赛道,我真的服了为什么老闪退啊，现在更新了闪退跟卡住的频率越来越频繁能不能赶紧解决
S15,内置程序,我想看这个视频哈哈哈哈
S15,性能赛道,这么快出新品
S15,内置程序,边框没看到小白条，搞不好是塑料的！
S15,内置程序,我想玩游戏游戏模式我开着省电模式玩游戏为什么那么流畅比均衡模式还要好
S15,内置程序,其它功能;imei码：*** 1、问题现象及复现步骤：下载软件无法后台下载（已经添加后台运行和还原无效，在在线引导抓取的）来电反馈的提取码 2、问题出现次数：一天多次 3、第三方应用名称4、第三方应用版本号5、应用下载途径：应用商店 8、系统版本号：pd2203c-A-13.1.11.7w10.v000l1 9、问题录屏/截图/文件是否提供（已和Log一起上传、单独提供则添加到附件）10、Log提取码：258057 11、服务码(没有就不填写) 12、抓Log时问题出现时间点(精确到分)：1:00 13、是否有承诺回复（承诺回复需备注回复时间）：3-5个工作日
S15,性能赛道,为什么我玩铁蛋五项的时候老是会卡，不给我退出，可以点，但是画面不会动，不是第一次了，接连退出好几次都这样，玩猫和老鼠都不会，能不能好好处理一下
S15,内置程序,桌面小组件付了会员之后怎么退款？
S15,内置程序,明明卸载了，然后想重新下载，结果显示已经下载让我去设置里确认，最后我不知道怎么确认，什么步骤
S15,内置程序,手机有时不会免提，只能用听筒通话，需要重启手机
S15,内置程序,转移一次照片只能转移100张太麻烦了，而且很多次转移100张，但是它只给我转移了50，60张很烦
S15,性能赛道,超级卡非常卡
S15,性能赛道,打开游戏界面有白屏
S15,内置程序,打游戏的时候开麦没声音，朋友都说听不见，请马上修复
S15,续航赛道,夜间因未知原因高耗电
S15,性能赛道,屏幕分辨率调小一点试试
S15,内置程序,点完小组件的时钟 桌面的时钟app会消失
S15,性能赛道,外观轻薄，手感嘎嘎好，性能跟s15差不多可能，内存会不会上到512好期待[face:022:0]
S15,内置程序,卸载不了都 根本没下载 但一更新另一个软件就会出现这个
S15,内置程序,微信和QQ消息通知延迟，少则十分钟，多则大半天才会通知
S15,性能赛道,慢卡顿
S15,性能赛道,配置并没有本质提升……手机的更新换代速度快过了芯片……
S15,续航赛道,续航很差，耗电快
S15,内置程序,手机界面找不到设置
S15,内置程序,软件闪退打不开ApP咋回事
S15,续航赛道,昨日夜间手机耗电快。
S15,性能赛道,手机有时会卡死触摸没反应。
S15,续航赛道,为什么S15睡觉待机耗电问题严重，还没有发补丁包更新，都反映好几回了，
S15,续航赛道,八个小时待机耗电百分之十五！
S15,发热赛道,夜间耗电高，手机发烫
S15,性能赛道,卡顿突然闪屏，超级闪屏，莫名其妙的网络不好
S15,性能赛道,昨天给大家分享了爆料达人onleaks曝光的vivo S16 Pro黑色版本外观，现在vivo品牌副总裁贾净东在微博提前分享了vivo S16系列的真机外观图。这次vivo S16系列主打的配色应该就是图上这个「颜如玉」，淡雅的青色、有一点点玉石的质感，后置矩阵三摄+一颗环形闪光灯。配置方面，据其预热：「vivo S16系列将带来行业首创的“双面柔光人像”，前后置柔光灯、前置5000万像素人像追焦、后置光学防抖大底主摄、超大内存提升后台保活能力超强电池带来的长期保健能力、高通旗舰芯片或天玑8200的“核芯加持”。」其预热也和之前爆料吻合，vivo S16或搭载骁龙870，vivo S16 Pro则搭载联发科天玑8200处理器。骁龙870也算是一代老U了。
S15,内置程序,壁纸引擎不能设置壁纸
S15,内置程序,打电话的图了没有了，怎么找回来
S15,内置程序,我的门禁卡nfc.怎么录不上？是什么原因？
S15,续航赛道,1在不使用的时候掉电明显，一晚上掉了7度电，之前那部我换的才2度<br>2屏幕的上半部分漏光十分明显;并且是大面积漏光;一台型号的手机在换了一次以后还能有这么多的毛病也是很难得的;如果这台型号你们做不好，可以不用生产出来的，不用这么为难自己;而且这台手机还存在时不时自己跳应用;我需要把问题再打一遍吗？;s15;你们的新品;可以;199***6170;但是就是掉电比我上一台换的快，上一台也是一些毛病，刚买7天内给换了;没有显示开始检测;恩;完成了;但是为什么掉电那么快，比我旧手机还快;在我晚上不使用的情况下掉了近十度点;为什么我不使用还掉了十度呢？;一晚上而已，一点到八点;我把后台应用全划了;无语，就是你的手机烂;我的旧手机s7都没你新品掉的快;一个环境的;之前换15的一晚上也才2度;s15的品控这么差，能不能提高一些能力;那我的漏光呢;无语了;才买的和个破烂一样;漏光只有晚上屏保还是黑色的情况下才能看出来，我其他手机拍照在这么昏暗的环境下你确定你看的出来？;所以你说这一堆废话，到时候来句看不出来;你感受吧;我还真拍了;看吧;好烦啊，之前就换了一台，一堆小毛病，现在用三个月也是一堆毛病，我还没怎么用，能不能搞好品控啊;我去了又怎么样呢？;无法就是把我的新机子拆了修;能不能投诉，卖电子产品还生产烂机;我不要你理解我的心情，没什么用，用的是我;花钱的也是我;冤大头也是我;干什么？;反馈以后怎么处理呢;不做无用功;如果是要把我的手机拿去拆了修，我不如直接去找投诉方法;大学生闲的很;MEID: A000010234501A;IMEI1: ***<br>IMEI2: ***;199***6170<br>湖南省益阳市安化县南区南田新村十栋一单元<br>贺思哲;是;ok;谢谢
S15,性能赛道,为什么又进不去游戏了 什么鬼
S15,内置程序,vivo手机字体加粗对vivo账号中的字体不起作用
S15,内置程序,关机充电到100%，再开机按电源键黑屏的时候没有息屏显示时间了，但有的时候有。
