model,type,review
Y33e,内置程序,我的原子笔记、天气、短视频、使用技巧也可以删除，除你上面的和i视频，i音乐不可以删掉
Y33e,内置程序,录屏无法录制QQ语音
Y33e,内置程序,如何调整歌词在桌面的位置和大小
Y33e,内置程序,可不可以加点其他语言的翻译？想要一点其他国家的语言翻译，这里面只有日语，韩语，英语，还可以加点其他国家的语言吗，谢谢。
Y33e,内置程序,一直说网络异常登不上去验证码来了也弄不了，而且软件图标压根没有出现在界面上
Y33e,内置程序,忘记密码里面的班级不岀来
Y33e,续航赛道,手机充了一天了，还是才充了30分电量
Y33e,内置程序,想导入图片的，结果就变这样了
Y33e,性能赛道,这游戏玩了好几年了
Y33e,内置程序,换不了桌面了 换了没有用
Y33e,性能赛道,什么意思网易一直给我卡崩你是不是没手啊一直不给我修就算了还特娘的一直给我崩溃😅😅
Y33e,内置程序,‰我刷视频的时候一直骚扰我
Y33e,内置程序,打字的时候什么声音都没有每次都这样
Y33e,内置程序,有时听歌或者追剧时容易不小心召唤小V希望可以改进一下
Y33e,发热赛道,就是打游戏有事发热就卡  
Y33e,性能赛道,vivoy33e最新版本系统太卡了，这机子处理器本来就垃圾还要增加后台程序，玩星穹铁道本来最低画质能玩，更新后基本玩不了了，请重新优化系统，这个最新的不好用。
Y33e,内置程序,收不到广西农信的短信通知
Y33e,性能赛道,好的;我电话转告她了，她明天上午和她爱人一起过去，她事先做了功课的，比较认真，她要买512G的;这次她一定会买的，她马上要到福建哪里写生画画，是老年集体行动，她特别喜欢拍照，需要拍很多照片，所以她要买内存大的，她现在的手机里存了2万多照片，你建议她不要倒照片，让她保存在旧手机里，随时可以查看。我提前与你打招呼，你明白就行了;[OK]
Y33e,性能赛道,精神不足看看手机睡着了经常有，无人动时候手机卡住时间长不走，造成肯卡吨。
Y33e,性能赛道,莫名其妙卡着进不去，我怎么弄都没办法，我就干脆卸载了重下载再登录，结果反应极慢，一直都说网络延时卡着进不去，明明网络满格还一直卡着，进都进不去，服了
Y33e,续航赛道,电池不耐用
Y33e,内置程序,这个软件不知道为啥安装不了
Y33e,性能赛道,你这匹配机制能不能改一改破系统，还有那些开挂现象误封现象你最好断绝这种风向，在对局里去哪都没事就遇到对面就卡的要死你是故意让我说的是吧，别怪我用词激烈只怪你系统太鸡肋，动不动就有开挂现象挂机现象，都是被你这个匹配机制给弄出来的，你不让他们连跪他们就不会故意挂机故意摆烂了，然后又安排他们对局胜利，你要是再不弄好这个破匹配机制王者荣耀的那些老玩家都去曙光英雄那里了
Y33e,内置程序,游戏没有声音设置里也开了声音了静音也关了还是没有声音设置的声音全都开满格了......
Y33e,内置程序,微信的短信发不出去
Y33e,内置程序,在元子隐私系统中打不开快捷游戏栏了?为什么
Y33e,内置程序,每个视频内落丰富爱人喜欢和欢迎忧美歌声优美为点赞👍加油祝您生活愉快心想事成万事如意
Y33e,性能赛道,拿完淘汰分，搞了半个小时还减四分，这他妈有病啊
Y33e,内置程序,总是打不了软件，看不了小说
Y33e,性能赛道,真的很卡到底因为啥有时候卡的都动不了还黑屏
Y33e,性能赛道,呆萌的画风，可爱的人物，不得不说是真的好看，但是为什么游戏会卡顿呢不要说我手机不行，我刚买没几天的手机；还有emmmm玩家的素质有待提高啊，决赛把人打下去了就骂父母，这。。。。还有为什么我打巅峰的时候总是最后一个进去的？人家都走半路我才进来，次次都被淘汰了，搞得心态也不好，如果真的是手机问题的话就请多多指教一下我该怎么办，还有这游戏的娱乐机制说人话就是乐园和除巅峰以外的游戏，就拿乐园来说吧，最大的问题就是网络波动，玩单人还好一玩多人就卡我一开始就认为是我网络不好，但我看我的网络状态一直都是正常的但游戏里就很卡，我也尝试过切换网络，也还是那样地卡，我也不知道为什么；建议：1.希望在乐园里面能加一个队友传送的机制（有利也有弊吧，emmm利就是让那些手残党能够跑完一些比较难的图，或者是一些作者没有做不重复存档，一些蛋仔不小心碰到了就可以传送到其他人的地方；弊就是如果有了这个队友传送机制的话那些很难的地图就只需要找一个厉害的队友就行，这样有什么意义呢？所以说也不至于那些难的图就只有百分之几的过关率是吧） 2.希望加一个家园系统（就是能有一个私人的蛋仔岛，能够在自己的蛋仔岛想干嘛就干嘛，就算要money我也要开） 3.扩建蛋仔岛！扩建蛋仔岛！扩建蛋仔岛！重要的事情说三遍，这个蛋仔岛已经承受了它这个年纪不该承受的，虽然这个蛋仔岛什么都有，但是总给人一种感觉就是非常挤，特别是蛋仔岛刷新，来人的时候就特别卡 4.多修修bug吧，现在不是bug满天飞就是bug里加点游戏，怎么说呢一局游戏里可以充斥着十多个bug；还有一些人利用bug来卡比赛时长（就是看谁最快到终点的那个记录）甚至出现过一秒通关游戏的（虽然没多久就被官方看见了）所以官方大大，你就修修你那最拿不出手的游戏bug吧 最后这游戏是真的好玩上述说的那些都是小概率会遇到的问题（所以强烈建议大家去玩玩这个游戏！
Y33e,内置程序,进了好多次都不能进去
Y33e,内置程序,返回桌面为什么还有其他软件的声音？
Y33e,性能赛道,进不去游戏
Y33e,内置程序,不要给我推这些软件可以吗
Y33e,性能赛道,我手机这几天一直在摔的路上
Y33e,内置程序,您好！请问本人本手机内存SD卡128G卡！已内存约40G，本手机就没SD卡显示下载的图片视频信息全不见了？怎么回复？谢谢！
Y33e,性能赛道,不喜欢，已下载手机太卡了
Y33e,性能赛道,不需要，不要给我推荐，一天天的发广告
Y33e,内置程序,我手机中毒了，如有人让你转账，涉及资金方面，先电话确认！
Y33e,内置程序,打开软件之后闪退
Y33e,内置程序,为什么没有日语输入法
Y33e,内置程序,如何从游戏魔盒里删除
Y33e,内置程序,系统升级;5/1前升级系统，Y33e升级后打电话不显示哪个卡打的，之前是可以直接显示在通话记录页面的，现在需要点击到通话记录详情页面滑到最下方才能看到，重启无效，多次要求测试，告知测试iqoo Z3正常显示，多次引导提供截图，后其表示有点忙，能处理就协助其处理，无法处理就算了，引导提供截图到在线客服后来电告知工号和时间，告知收到截图后24小时内回复 imei：*** 
Y33e,性能赛道,嗯……打不开，无响应什么情况？
Y33e,内置程序,全是广告
Y33e,性能赛道,手机卡卡的一批，用不了，不是没有网络的问题。
Y33e,内置程序,为什么不能能下载欣件  
Y33e,内置程序,无法显示在桌面怎样操作
Y33e,性能赛道,有点慢热又有点开朗
Y33e,性能赛道,打游戏的时候有些慢，触屏
Y33e,性能赛道,一直卡，一直进不去
Y33e,内置程序,没有呼叫就突然的自己出来，太吓人，而且经常三更半夜
Y33e,内置程序,我需要这个软件，帮我理财
Y33e,内置程序,突然账号没了
Y33e,性能赛道,进不去但是我之前玩过很好玩
Y33e,内置程序,什么垃圾软件你是你是男是女上班
Y33e,内置程序,收不了信息和发不了信息，还验证码都收不了
Y33e,内置程序,希望可以有动态的壁纸和锁屏可以设置
Y33e,性能赛道,这什么意思啊？登进去就给我闪出来了，一直进不去，这还让人怎么玩？
Y33e,性能赛道,游戏内容非常丰富，也很好玩，也不卡顿，平时无聊的话就可以玩
Y33e,性能赛道,打开直接游戏黑屏 没意思
Y33e,性能赛道,美女你好我昨天买电手机怎么卡呢？慢
Y33e,内置程序,我老是叫他他听不见     
Y33e,性能赛道,一天弹出
Y33e,性能赛道,玩着玩着就直接卡住，然后直接退了
Y33e,性能赛道,OPPO手机不行;VIVO手机挺好用的;OPPO用起来卡;一卡一顿;VIVO用起来啥问题也没
Y33e,内置程序,蓝牙被其他手机连接了，该怎么拉黑
Y33e,内置程序,怎么没有那个复制的和粘贴板  
Y33e,内置程序,要注销账号设置里面没有用户中心注销不了
Y33e,内置程序,imei码：*** 1、问题现象及复现步骤：通话会自动挂断 2、问题出现次数：一天多次 3、应用或功能名称：电话 4、应用版本号：13.5.011 5、系统版本号： 6、问题录屏/截图/文件是否提供（已和Log一起上传、单独提供则添加到附件）7、Log提取码8、服务码(没有就不填写) 9、抓Log时问题出现时间点(精确到分)10、是否有承诺回复（承诺回复需备注回复时间）：
Y33e,内置程序,软件管理在哪里怎么弄
Y33e,性能赛道,无法进入游戏
Y33e,内置程序,为什么换的壁纸模糊了
Y33e,内置程序,键盘变大了按不到删除和发送到底怎么设置
Y33e,性能赛道,内存清空了也进不去进去就闪退在那里加载半天加载完之后还进不去闪退了
Y33e,性能赛道,打王者荣耀一直掉帧，根本没法打，最低一次到达5帧
Y33e,性能赛道,怎么一放武神骑就卡，放不出来，放其他影子都可以
Y33e,性能赛道,进入里面的时候里面是一片空白，刷新也刷新不出来，反复试了好几次
Y33e,续航赛道,我明天想去换电池不知道有没有货
Y33e,性能赛道,实在是太卡了，开流量都特别卡
Y33e,性能赛道,更新的太慢了，快点吧
Y33e,性能赛道,除了太卡，没啥坏处
Y33e,性能赛道,有时网太卡了
Y33e,性能赛道,有时候真的容易卡%F0%9F%98%91
Y33e,性能赛道,bug多 卡死了每次开局给我延迟
Y33e,性能赛道,武神骑用了，一放就卡死
Y33e,性能赛道,很好这就是有时岛屿刷新好卡
Y33e,性能赛道,和平精英陀螺仪有延迟
Y33e,内置程序,找回密码的时候要填账号。什么是账号？
Y33e,性能赛道,六星不能再多了，六星保护一下好吧？什么破游戏总是闪退？打个巅峰又卡的要死，玩别的游戏一点都不卡，还玩个乐园，动都动不了，必须保护一下
Y33e,性能赛道,美女好，这多少钱呀？;回电，[微笑][微笑];？？，没看懂，;不需要弄么大内存的，[微笑][微笑];哦，
Y33e,内置程序,imei码：（***） 1、问题现象及复现步骤：手机最近运行速度变慢了，出现卡顿。抖音里面看人直播键盘会很慢弹出来，刷视频不流畅。微信聊天界面也是会比较慢的出来，切换网络也这样。 2、系统版本号： 3、问题录屏/截图/文件是否提供（已和Log一起上传、单独提供则添加到附件）4、Log提取码5、服务码（没有就不填写）6、抓Log时问题出现时间点(精确到分)7、是否有承诺回复（承诺回复需备注回复时间） 慢卡顿现象判断 卡：界面静止，点击滑动无作用。Home键、上滑、电源键、下拉状态栏有作用，属于应用自身功能逻辑异常。 慢：手机能动、只不过比较慢而已，没用户预想的那么快。 顿：手机能动，动画过渡不连续，断断续续，瞬间卡瞬间恢复，即不流畅。
